,Date,User,Tweet
215,2023-06-22 10:05:59+00:00,nayseonho,"#KimSeonHo #김선호 #TheChilde #귀공자
https://t.co/zfrG8zZmEX"
216,2023-06-22 10:05:41+00:00,kimseonho_ina,"Annyeomg Seonhohada Semarang....

Keren yaa nonton barengnya

#김선호 #KimSeonHo ◡̈ #kimseonho_ina
#KimSeonHoNewMovie 
#귀공자티저예고편_공개
#TheChilde #귀공자 https://t.co/ff2kPPunyN"
217,2023-06-22 10:04:46+00:00,goara_0211,"Oh, let's laugh and live 😬 
#고아라 #GoAra #귀공자 #TheChilde https://t.co/mXZZlbOill"
218,2023-06-22 10:03:13+00:00,goara_0211,"Client, you are Mr Gwi right? 
#고아라 #GoAra #귀공자 #TheChilde https://t.co/85gCkQqKGZ"
219,2023-06-22 09:54:08+00:00,EggOnTteokBokki,"""Hello, Singapore"" ✨✨✨🥹🥹🥹

They remembered us!!🥹🫰and recorded on the same day as other countries too!!

ahhh i am so glad i will see The Childe on the big screen soon soon soon!! 

https://t.co/XRhaU0EWKg

#TheChilde #KimSeonHo 🍍🍍🍍 https://t.co/loNvJdhhiW"
220,2023-06-22 09:53:58+00:00,lindarisliyana,"Done 💯 @cinepolisID 
Wajib banget ditonton berkali kali 🔥
#김선호 #TheChilde #KimSeonHo #KangTaeJu #KimKangWoo #GoAra #TheChildeId https://t.co/xteyfBB4qF"
221,2023-06-22 09:44:29+00:00,Mayxdz,ดูหนังดีกว่า 😎🍿 #귀공자 #김선호 #TheChilde https://t.co/jetjuPDjaS
222,2023-06-22 09:42:31+00:00,VaniaWilly,"Seonhohada emang tempat reuni keluarga besar ya. Gak nyangka ketemu sepupu jauh yang dah lama gak ketemu di grup nobar #TheChilde, ketemu junior kampus di fanmeeting juga. 

Sayang oppa+ menyambung tali silaturahmi keluarga n temen lama = tambah amal ibadah, insyaallah 🤣🤣"
223,2023-06-22 09:41:09+00:00,seontora,#김선호 #キムソンホ #キムソノ  #kimseonho  #金宣虎 #귀공자 #thechilde
224,2023-06-22 09:39:19+00:00,seontora,#김선호 #キムソンホ #キムソノ  #kimseonho  #金宣虎 #귀공자 #thechilde
225,2023-06-22 09:36:41+00:00,kuninkteloor,SEON HO EKTING KM BAGUS BGT #TheChilde 8/10 WKWKWKKW Paling gabisa liat seonho sok sokan sangar mending jompo tersakiti ajh chuakzzz
226,2023-06-22 09:31:35+00:00,seontora,#김선호 #キムソンホ #キムソノ  #kimseonho  #金宣虎 #귀공자 #thechilde
227,2023-06-22 09:31:14+00:00,CoklatBeracun,#TheChilde Poster A3 @cinepolisID @CBIpictures #NowShowing https://t.co/rMWK4PDGpx
228,2023-06-22 09:31:05+00:00,nunuhalimi,"@liliiiput11 Dah terjawab, namanya adalah Pro🫣 #TheChilde"
229,2023-06-22 09:30:01+00:00,lakinyajiu,"#TheChilde melahirkan ""chase film"" seru yang dimotori oleh debut layar lebar solid dari Kim Seon-ho

Review: https://t.co/NHzrSF03ft https://t.co/CBxXLiVn7u"
230,2023-06-22 09:28:44+00:00,Steffinner,"seru banget film #TheChilde #SadTropics nya,,

katanya awal² ceritanya agak draggy,, tapi gue ngerasa dari awal ceritanya udah wadidaw fantastic baby sampe ending,,

yeokshi akting Kim Seon Ho kece badai,, kemistri ke 4 pemeran utamanya juga klop,,

rating : Chingu Pro⭐/10 https://t.co/189o0UYA30"
231,2023-06-22 09:26:51+00:00,seonhobbies,"Halo teman-teman yang akan/sudah menonton #TheChilde di bioskop, mohon dengan sangat untuk tidak merekam &amp; mengambil gambar apapun selama di dalam studio. https://t.co/4ka1K6Bm1X"
232,2023-06-22 09:26:14+00:00,BBUUNNAA,"MINTA TOLONG IKUTI ATURAN APA SUSAHNYAAA

YU BRIK MA HART BRIK MA HART

#thechilde #kimseonho https://t.co/cNo8TNzLbL"
233,2023-06-22 09:25:09+00:00,sinipelukmama,semuanya ayuk nonton The Childe. kim seonho nya villain yang kocak abiz #TheChilde https://t.co/DvPXDlycJn
234,2023-06-22 09:25:08+00:00,_abdulam,"#TheChilde 
Ternyata #KimSeonHo berhasil banget bawain karakter ""The Profesional"" dgn sangat matang n tengil bet wkwkwk. Sekali mncul lngsung cute, eh tiba2 tengil eh tiba2 menggila. Emang bagus banget sih filmnya. Ap lgi twistnya yg bikin MELONGO hah heh hoh. REKOMENDID
#ham_ https://t.co/kw755tmcFF"
235,2023-06-22 09:20:31+00:00,starxdusts,"#TheChilde 
10/10✨
seonho's acting is amazinggg!
really happy to see another side of him in this film.
other casts' acting are also amazing, it complements the movie very well.

great job, kim seonho! https://t.co/Q3D3JvTmgB"
236,2023-06-22 09:14:57+00:00,otomenajah,#KimSeonHo #TheChilde https://t.co/IBMXiV3TLC
237,2023-06-22 09:06:19+00:00,EksplisitO,"Kim Seon-Ho Muncul Sebagai Villain di Film The Childe
#KimSeonHo #thechilde #EksplisitKreatifMedia #EksplisitOfficial #trailer https://t.co/ui1uQNTwNc"
238,2023-06-22 09:05:48+00:00,hanzRmax,Minggu ini blm bisa ke bioskop buat nonton #homeforrent #thechilde #Elemental krn padat bgt jadwal 🤣
239,2023-06-22 08:50:55+00:00,daylight_Seonho,"Behind the scene
https://t.co/5X6KWKDzPB

https://t.co/NK8B00tsPG

#KimSeonHo #김선호 #คิมซอนโฮ #daylight_Seonho #TheChilde #귀공자 https://t.co/CPNgqapGDV"
240,2023-06-22 08:47:30+00:00,terasjabar_,"https://t.co/oFPCcP7qiu 

Berikut 7 Film Korea yang Tayang di Paruh Kedua 2023, Film Kim Seon Ho The Childe Sedang Tayang !

#TheChilde 
#KimSeonHo 
#FilmKorea"
241,2023-06-22 08:45:00+00:00,WeLoveSF,"ฉากไหนใน #TheChilde ที่คุณรอดูมากที่สุด?
 
#TheChilde #เทพบุตรล่านรก
เปิดรอบพิเศษ 24 - 25 มิ.ย. 66
รอบ 14.00 น. ที่ SFW เซ็นทรัลเวิลด์ 

รายละเอียด &gt; https://t.co/OlnehYgQeH

ซื้อตั๋วล่วงหน้า &gt; https://t.co/BPBhaTTKDJ

ฉายจริง 27 ก.ค. 66 ที่ #SFcinema

#KimSeonHo https://t.co/1x1c7OuTSi"
242,2023-06-22 08:40:16+00:00,Midori_Ratori,Seharian ini banyak banget Nemu orang norak di Tiktok yg upload adegan #TheChilde .... Semoga dengan gw mention  @CBIpictures di Tiktok bisa segera ditindaklanjuti......
243,2023-06-22 08:37:17+00:00,KIMSEONHO_CN,"230621 귀공자 롯데시니마 건대

이름표보고👀 따봉👍

#김선호 #金宣虎 #KIMSEONHO
#귀공자 #贵公子 #THECHILDE https://t.co/lfSERsvgzV"
244,2023-06-22 08:37:07+00:00,Seon_Dimples,"#TheChilde Movie Stage Greeting at Lotte Cinema World Tower -  Seoul ( 2023.06.21 ) 

🔗https://t.co/aPQkJ8h4bo https://t.co/gmBCpxmHKE"
245,2023-06-22 08:35:48+00:00,moodyxthv,"“The Childe”, 9/10. Keren &amp; seru parah sih ini, kayak nonton Joker korean ver. apalagi scting #KimSeonHo wahh jinjjah daebak👍🏻. #TheChilde #SeonHo https://t.co/fB3WxMJWYC"
246,2023-06-22 08:33:01+00:00,badmintonmylove,"Just watched #TheChilde #KimSeonHo 
8/10
Awal2 dibikin bingung, rada ngantuk, bingung ini apasih maksudnya. Dar der dor dari awal
Tengah sampe akhir grafiknya naik, makin seru dan endingnya plot twist ga ketebak.
Kim seon ho aktingnya juaraaak. Apalagi kalau udh senyum, creepy!!"
247,2023-06-22 08:32:32+00:00,rachaerinjiyong,justru #TheChilde itu sungguh amat bisa dinikmati semua nya gitu loh bahkan untuk gue yang not a big fan of action movie.
248,2023-06-22 08:32:31+00:00,rachaerinjiyong,Jujur kalo review pribadi gue ga menemukan alur nya #TheChilde di awal itu ngebosenin walau emang ada 1 scene yang ga perlu karena kelamaan tapi sisanya menurut gue untuk sebuah plot sangat smooth sih apalagi kalo kita tau emang bakal ada surprise2 kaya gitu di akhir
249,2023-06-22 08:30:00+00:00,SMILETODAY1713,"""FIRST SIGHT"" = CONFUCIUS
....
""CONFUCIUS"" = LOVELY 
.....
""CUTE"" = CONFUCIUS
.....
""DimSum' = CONFUCIUS
....
CONFUCIUS &lt;==&gt; CONFUCIUS
.....
DELICIOUS &lt;==&gt; CONFUCIUS
💜💜💜💜💜💜💜
#KimSeonHo 
#TheChilde"
250,2023-06-22 08:30:00+00:00,Sahamongkolfilm,"ฉากไหนใน #TheChilde ที่คุณรอดูมากที่สุด?

รีบมาดูหนังเรื่องนี้ก่อนใครในไทย ผลงานที่ถูกยกเป็น “มาตรฐานใหม่แห่งแอ็กชันเกาหลี” รอบพิเศษ 24-25 มิ.ย. ซื้อบัตรได้แล้ววันนี้ &gt; https://t.co/x21IhKxJDy

#เทพบุตรล่านรก ฉายจริง 27 ก.ค. ในโรงภาพยนตร์
#KimSeonHo #KangTaeJu
#KimKangWoo #GoAra https://t.co/BfTtd4ju3M"
251,2023-06-22 08:28:33+00:00,Sherly_Fe,"#KimSeonHo
#TheChilde"
252,2023-06-22 08:26:01+00:00,artcipa,"Kim SeonHo❤️‍🔥
The Childe fanart.

#thechilde #KimSeonHo #seonho #fanart #art #zonakarya #commissionart #opencommissions #opencommission #Commission #ibisPaintX #ibispaintart #ibispaint https://t.co/2TpH678lWI"
253,2023-06-22 08:21:11+00:00,jipyeons,KIM SEONHO IN THIS SHOOT IS SOMETHING ELSE 🥵💥 #KimSeonHo #thechilde https://t.co/mSmVrjvTJ4
254,2023-06-22 08:14:04+00:00,Holy_Seonho,"230622 앳스타일) #귀공자 #TheChilde #김선호 #kimseonho 💙 

🌟귀공자 드.디.어 컴백🌟 #김선호 모음.zip #KIMSEONHO #앳스타일 https://t.co/TaYBZ7dyDK"
255,2023-06-22 08:14:01+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자
🥰😍"
256,2023-06-22 08:13:49+00:00,Jo111518,"Please like &amp; engage on the original source of the video. Thank you💙
https://t.co/HWaD7mUa0A

#귀공자 #TheChilde 
#キムソンホ #KimSeonHo  #김선호 https://t.co/Bs40QOpnMA"
257,2023-06-22 08:12:37+00:00,SLEEPY_SEONHO,"พลังจิตพลังใจ 🫶🏻✨ ขอบคุณจริง ๆ ค่ะ คุณพี่ @Laphis_m 💕✨ จี้ซึ้งใจมาก ๆ น้ำใจและพลังดี ๆ จากคุณพี่ และเหล่า #ซอนโฮฮาดา #Seonhohada ทุกท่าน ทั้งไทยและทั่วโลก ขอบคุณคุณ #คิมซอนโฮ ที่พาเรามาพบกัน
#김선호 #Kimseonho #김스다
#영화 #귀공자 #TheChilde #절찬상영중 https://t.co/G1DtewOfeQ"
258,2023-06-22 08:08:07+00:00,irene_shhd,I won't mind you nagging at me/us once in a while. #KimSeonHo #TheChilde #seonhohada https://t.co/XKiZCvlvV3
259,2023-06-22 08:07:02+00:00,SLEEPY_SEONHO,"ขอบคุณมาก ๆ นะคะคุณพี่ จี้ได้อ่านจดหมายแล้ว ขอบคุณจริง ๆ ค่ะ คุณพี่ @Laphis_m 💕✨ จี้ซึ้งใจมาก ๆ น้ำใจและพลังดี ๆ จากคุณพี่ และเหล่า #ซอนโฮฮาดา #Seonhohada ทุกท่าน ทั้งไทยและทั่วโลก ขอบคุณ #คิมซอนโฮ ที่พาเรามาพบกัน
#김선호 #Kimseonho #김스다
#영화 #귀공자 #TheChilde #절찬상영중 https://t.co/SZ4wZJ4FvV"
260,2023-06-22 08:05:30+00:00,Koari_korea,"【SHOP】
キム・ソンホ表紙❗️ 韓国マガジン＠Star1 7月号が登場✨

https://t.co/5T4tkkU7Aq

#キム・ソンホ #キムソンホ #キムソノ #KimSeonHo #貴公子 #TheChilde #韓国エンタメ #韓国情報 #KOARI #コアリ https://t.co/XvlC4XI57W"
261,2023-06-22 08:04:12+00:00,astridnurltania,"Ofc she praised seonho's acting skill a lot 💙
Mama bilang ""aktingnya bagus banget si. Cakep. Pantesan kamu suka"" hihihi

Beberapa pernak pernik , ku bawa untuk memeriahkan suasana nonton sama mama 💙

Btw this is the second time i watch #TheChilde"
262,2023-06-22 08:04:11+00:00,astridnurltania,"I've watched #TheChilde w/ my mom 💙 she didn't know much about seonho and she rarely watch any kdrama. The only one she knew is Lee minho. But she calling him ""Kim Tan""( since she knew him from ""The heirs"")
But after watch the movie she said ""seonho so funny"" multiple times 😂 https://t.co/kBXaSs7reE"
263,2023-06-22 08:02:16+00:00,Koari_korea,"【NEWS】
キム・ソンホ、“映画デビュー…万感の思い”

#キム・ソンホ #キムソンホ #キムソノ #KimSeonHo #貴公子 #TheChilde #韓国エンタメ #韓国情報 #KOARI #コアリ 

https://t.co/FO67yKIo11"
264,2023-06-22 07:58:41+00:00,baequz,Btw kim seon ho di #TheChilde cakep banget 🫠🫠
265,2023-06-22 07:56:38+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
266,2023-06-22 07:55:47+00:00,bukanmilikmuu,"ga pernah ke bioskop sekalipun karena ngerasa ga cocok nonton di bioskop untuk aku yang kalo scene menegangkan mesti pause dulu HAHAHA

#TheChilde sampe tgl berapa?
sekarang giliran seonho ada film, pengen bgt nonton dan rela ke bioskop demi Abang, malah aku yg gabisa :("
267,2023-06-22 07:50:44+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
268,2023-06-22 07:50:26+00:00,ketiknews_id,'The Childe' Film Yang Dibintangi Aksi 'Kim Seon-ho' Tayang Hari Ini 21 Juni 2023 #TheChilde https://t.co/JfDdtMbmZ9
269,2023-06-22 07:49:10+00:00,PizzieStory,"8.75/10 #TheChilde. Film ini baguss. Penonton jadi orang ketiga yg ga tau apa apa, menebak-nebak teorinya. Pembawaan ceritanya ngingetin aku sama Knives Out, begitu inti masalah uda terbuka langsung WOW, pacenya cepet, ga berasa dan menegangkan. Jokesnya pas, akting aktornya TOP"
270,2023-06-22 07:47:58+00:00,baequz,"Seru banget, plot twist gilaakk 8/10 #thechilde https://t.co/H1ijMIIuDL"
271,2023-06-22 07:45:33+00:00,MJipyeong,"See you on July 4 seonho.😘🥰💙

#KimSeonHo
#TheChilde"
272,2023-06-22 07:45:29+00:00,Istinnisa,"Baiklah setelah huru hara kehidupan real life, mari kita menonton #TheChilde, maaf ya pak gak bisa nntn premier kemaren hahahaha https://t.co/lq6jhnQG8H"
273,2023-06-22 07:34:00+00:00,seon__holic,"📍Lotte Cinema World Tower, 230621 
🔗https://t.co/4itmh5TR3V
#TheChilde #귀공자 #KimSeonHo #김선호 https://t.co/c9hKCeNAHU"
274,2023-06-22 07:33:24+00:00,CoklatBeracun,8/10 👍 The Childe. Very good with only minor flaws! When a professional killer is tricked by an illegal clinic 🤣 @CBIpictures #NowShowing #TheChilde #CollectibleTicket #OnScreenToday #MulaiTayangHariIni #TimNontonHariPertama https://t.co/KJXex3QydB
275,2023-06-22 07:30:53+00:00,myrossa_,@seonstarlight Harus rewatch terussss #TheChilde karna ga worth it lagi tp sangat rekomen bgt 🥰 dan ga ada rugi*nyaaa 👍🏻🔥 wajib bawa pasukan yah guys 😉 https://t.co/mi3D2w7UgI
276,2023-06-22 07:29:33+00:00,CoklatBeracun,@CBIpictures 21 June 2023 #NowShowing #TheChilde #CollectibleTicket #OnScreenToday #MulaiTayangHariIni #TimNontonHariPertama https://t.co/Lylu7j54xq
277,2023-06-22 07:19:39+00:00,Aamaa_Tarum,"Jangan lupa pada nonton  #TheChilde , jujur ini film keren sii acting nya seonho oppa ga maen2. Recommendedd👍👍"
278,2023-06-22 07:16:50+00:00,rizal_nurhadian,"#TheChilde is a wickedly fun ride that proves Park Hoon-jung can do more than just grim and gritty. It’s a twisted thriller that keeps you on the edge of your seat, and a bloody spectacle that makes you cheer for the carnage. https://t.co/LbCS8KjF81"
279,2023-06-22 07:15:57+00:00,_Safiyyaaaa,"yagitu aja.
#TheChilde #귀공자 https://t.co/gzfhHmb2H9"
280,2023-06-22 07:12:05+00:00,Jo111518,"Please like &amp; engage. Thank you💙

#귀공자 #TheChilde 
#キムソンホ #KimSeonHo  #김선호

https://t.co/rVYRabdsgK https://t.co/ayGT8dWKlH"
281,2023-06-22 07:11:48+00:00,Alive4kimseonho,"💙💙💙

#KangTaeJu
#KimSeonHo
#KimKangWoo
#TheChilde

https://t.co/NKAFy9BRsF https://t.co/fTW3gjcgd4"
282,2023-06-22 07:08:40+00:00,chiliquitasw,"천만 흥행 가자!!🍍
달러지 한국 환이 아니다!!!

📌「오늘은 대만의 단오절.만약 사람들이 단우 축제 동안 정오에 계란을 설 수 있다면, 그들은 일년 내내 행운을 얻을 것입니다.」

◡̈
#KimSeonHo  
#김선호
#귀공자 #TheChilde https://t.co/uWez6ZgCZt"
283,2023-06-22 07:08:30+00:00,zapzee_news,"#KangTaeJoo Names His ‘#TheChilde’ Co-Star #KimSeonHo as His Role Model
https://t.co/Z81eOP2Ule"
284,2023-06-22 07:07:00+00:00,gitanrhffh,"Me time with ayang Kim Seonho

#TheChilde https://t.co/zNc0ks5GE8"
285,2023-06-22 06:59:38+00:00,_Safiyyaaaa,"@seonstarlight naaaah di 3x nonton pun masih kurang, karna tiap nonton aku dapet teori yg beda beda. maka dari itu. keknya harus nonton lebih dari 5x sih hehehehe. yok nonton #TheChilde #귀공자"
286,2023-06-22 06:29:24+00:00,Holy_Seonho,"230622 솔트) #김선호 #Kimseonho
몽환적인 무드로 커버를 장식한
김선호 배우의 '앳스타일' 7월호 공개!
-
📚 김선호 배우의
더 많은 화보 컷과 인터뷰 전문은
'앳스타일' 7월호에서 만날 수 있습니다.
-
#영화 #귀공자 #TheChilde
#앳스타일 #atstar1 #7월호 https://t.co/lDTGiHwY7f"
287,2023-06-22 06:27:22+00:00,Holy_Seonho,"230622 앳스타일) #귀공자 #TheChilde #김선호 #kimseonho 💙

https://t.co/J0Th39WC0a https://t.co/cQwQdxhfGG"
288,2023-06-22 06:26:53+00:00,arahoy,"Nonton #TheChilde emang ga cukup sekali, biar dapet plot nya 🤣🤣🤣"
289,2023-06-22 06:25:04+00:00,belpu16,"Kang tae joo aku menunggumu untuk membuat Instagram 😭🫶
#thechilde"
290,2023-06-22 06:13:52+00:00,nuitscoreennes,"Kim Seon-ho  pour Star 1, 2023 
https://t.co/H81NvTvRs5

#김선호 #Kimseonho #actor #Korea #TheChilde https://t.co/rNxZGp1ZJ7"
291,2023-06-22 06:06:12+00:00,deadlastyearr,hari-hari kembali tersenyum lagiii #thechilde https://t.co/4N9jtZuKFs
292,2023-06-22 06:05:07+00:00,nuitscoreennes,"Kim Seon-ho pour Arena 2023 
https://t.co/6315wVMfSA

#김선호 #Kimseonho #actor #Korea #TheChilde https://t.co/XnPxlvU1RC"
293,2023-06-22 05:57:39+00:00,yourseonshine,"Kim Seonho's cousin post

I saw it, too gwingongja
I wish you good luck
#KimSeonHo #TheChilde https://t.co/IW6WgoJZOY"
294,2023-06-22 05:55:53+00:00,jkshum,"With chase elements, amazing action, and comedy, I can’t say with all my mouth, but I think it’s an easy and fun movie to watch.

#김선호 #KimSeonHo

 #TheChilde 
Credit to owner  https://t.co/Yw3bMl1PnM"
295,2023-06-22 05:55:48+00:00,mygwny,"Komen nonton #TheChilde:

-separuh pertama: apa sih ini??? gak jelas. agak boring. 😴

-separuh terakhir: lebih seru dan bikin pengin nampol wkwkwk. SINIII KUTAMPOL! 😌😌😌"
296,2023-06-22 05:46:38+00:00,orange_saran,"嬉しい٩(๑&gt;∀&lt;๑)۶
チケットありますように✨
#귀공자 화이팅❣️
#TheChilde  #貴公子
#김선호 #KimSeonHo
#キムソノ  #キムソンホ
https://t.co/kUxHqIkPpk"
297,2023-06-22 05:43:29+00:00,hello_belloo,"Jam tangan kiyowo 🥰

➡️ https://t.co/FIpsWWyNnn

Tasyi Syahnaz selingkuh Rp 1 Pasutri gaje Andy Noya#LeeMinHo Inisial R Adimas BEM UI #TaipeiOpen2023 H. Joko Widodo #TheChilde https://t.co/y7H3useY0q"
298,2023-06-22 05:38:47+00:00,Jo111518,"14년차 김선호 “스크린 데뷔 늦었다고? 오히려 빠르게 느껴져” [스타화보] (출처 : 뉴스엔 | 네이버 TV연예) https://t.co/TrVCIMaGsG

#귀공자 #TheChilde 
#キムソンホ #KimSeonHo  #김선호 https://t.co/tL0mmOVtaG"
299,2023-06-22 05:35:15+00:00,Jo111518,"김선호 “14년 만의 스크린 데뷔, 두려움도 있다” (출처 : 스포츠경향 | 네이버 TV연예) https://t.co/HybjSvEGRZ

#귀공자 #TheChilde 
#キムソンホ #KimSeonHo  #김선호 https://t.co/rgzq5C5tKr"
300,2023-06-22 05:34:35+00:00,Steffinner,"see you anak baik Kim Seon Ho dan mas² tampan nan seksi Kim Kang Woo,,

#TheChilde #SadTropics https://t.co/z93IlN4Oq2"
301,2023-06-22 05:34:27+00:00,snezhinka29_,"@dimpleamonds aku belom nontoooon, sabar sodara sodara, akan kumasukan diriku kedalam daftar manusia manusia yg udh nonton #TheChilde"
302,2023-06-22 05:31:04+00:00,fhananur,"HEOLL I WON THE PREVIEW GIVEAWAY FROM TVN😭😭😭😭😭😭😭😭😭😭😭😭 

#TheChilde #귀공자 https://t.co/qlZGDmXRd2"
303,2023-06-22 05:26:32+00:00,BBUUNNAA,"INFO LOKASI STANDEE THE CHILDE

THREAD

.

#TheChilde
#KimSeonho https://t.co/vcCCgbI6IF"
304,2023-06-22 05:24:52+00:00,kdragontwt,"[#KimSeonHo X Kang Tae-joo X Go Ara '#TheChilde' confirmed stage greeting in Pangyo, Suwon, Sangam, Yongsan, etc.]

🫡 TC team working so hard, I really hope their sincere hearts and efforts gets rewarded BIG time!!! 🤞🏻

https://t.co/ratVG6NdmF"
305,2023-06-22 05:14:58+00:00,kimseonhomexico,"""Tears, fear of heights, assistant teacher, first time, fan""... Kim Seon-ho's confession [Interview] 
🥰💙
 https://t.co/8KCqPMq3DH 

#김선호 #TheChilde 
#귀공자 https://t.co/gorkxqGFBZ"
306,2023-06-22 05:14:25+00:00,nadha_purba,"Nonton #thechilde  tuh berasa lagi cosplay jadi Marco Han! wkwkwk dia lari2 mulu dikejerr berasa ikutan cape juga, dia melongo pas di akhir kita juga ikutan melongo sampe bikin ""hah heh hoh anjirrrrrr"" wkwkwkwkwk 
Iseng bgt lu pro chinggggguu 😅 tp gpp lu berbakti bagi kopino:) https://t.co/rQ474Wg8zD"
307,2023-06-22 05:11:53+00:00,wennnyp1402,"Fans Screening The Childe 18 Juni 2023 di Grand Indonesia Jakarta Pusat.
.
.
Gak cukup nonton sekali, harus berkali kali 😍😍 film nya seru, kocak dah. Wajib nonton!! #TheChilde #kimseonho #Seonhohada #seonho #thechilde2023 https://t.co/ZhHhNNwPuX"
308,2023-06-22 05:06:08+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
309,2023-06-22 05:08:04+00:00,__rmrosie,"WTS / Want To Sale
Collectible The Childe

Spesial CT set by CGV
💸Rp. 69.000/set
🏡Dom Jakarta
🍊bisa CO Shopee

Tags : WTS WTB WTT The Childe Kim Seon Ho CGV #zonajajan #zonauang #TheChilde https://t.co/88FhLntcCL"
310,2023-06-22 05:05:44+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
311,2023-06-22 05:04:54+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
312,2023-06-22 05:04:48+00:00,loveksh0508,"Yes Singapore and Malaysia SHHD attendance checked 💙💙💙

#TheChilde #귀공자 #KimSeonHo #김선호 #คิมซอนโฮ #キムソンホ #金宣虎"
313,2023-06-22 04:57:26+00:00,PloyVoranan,"230622 In commemoration of the release of the movie #TheChilde
It's #KimSeonho
Here's the movie promotion chase diary!

I'm going to run short of breath,
Tie your shoelaces tightly and follow me. Seonho :)
-
🔗 https://t.co/r4saWHWi1O
-
#คิมซอนโฮ #金宣虎 #キム・ソンホ"
314,2023-06-22 04:56:56+00:00,kimerae_58,"20230622 @star1magazine 

[📸] #앳스타일 #김선호 화보 CUT

앞으로 김선호 이름 앞엔 꼭 앳스타일 네 글자를 붙여주세요💘💨

💥레지옹드💥 화보 쏠 거니까...💯💯

#김선호 #Kimseonho #앳스타일 #atstar1 #귀공자 #TheChilde #선호 #선호하다 #앳스타일_7월호 #화보 #커버 #패션 https://t.co/nuyi00X7Rj"
315,2023-06-22 04:56:29+00:00,Holy_Seonho,"230622 #귀공자 #TheChilde #김선호 #kimseonho 💙

개봉 2주 차 무대인사 일정

https://t.co/WaeVNkoayu https://t.co/NvfBxBkIw2"
316,2023-06-22 04:55:59+00:00,Ksh_daemo,"Added 6/29 for stage greetings 😲! 

 #TheChilde #KimSeonHo #김선호 #金宣虎 #คิมซอนโฮ #キムソンホ"
317,2023-06-22 04:55:17+00:00,Holy_Seonho,"230622 #귀공자 #TheChilde #김선호 #kimseonho 💙

뜨거운 반응의 #귀공자 를 
스페셜 GV 상영회로 만나보아요😋

감독님과 배우들의 디테일한 이야기를 들으러 GO~!

올 여름 추격 액션! &lt;귀공자&gt; 예매는 👇
📌롯데시네마 : https://t.co/tLlmuhD14L

https://t.co/nsWiCLdraP https://t.co/oyMKKOoCMW"
318,2023-06-22 04:54:42+00:00,Holy_Seonho,"230622 #귀공자 #TheChilde #김선호 #kimseonho 💙

[귀공자 The Childe] 리뷰 특별 영상 https://t.co/qzqdyG7ZMy

https://t.co/NyMd2APd9T https://t.co/WcjMpWSe8D"
319,2023-06-22 04:53:00+00:00,cottagefairre,"FILM NYA SERU!
ketawa+salting trs aku selama nonton 
10000/10❤️‍🔥
#thechilde yg belum nonton, tonton sekarang jugaa🤩 https://t.co/mHftYTx9wS"
320,2023-06-22 04:52:46+00:00,chielvee,"@seonstarlight Nonton uda 2x pas FS dan Premiere, belom cukupppp..!! masih mau nonton lagii.. knp hrs berkali2? karena akting seonho 100/10, actionnya seru banget, plus kocak banget lagi, n aku masi pengen lihat detail2 lainnya n pastinya karena emg ga bosenin nontonnya! ❤️‍🔥❤️‍🔥 #thechilde https://t.co/scH7V3PDnf"
321,2023-06-22 04:51:21+00:00,Holy_Seonho,"230622 #귀공자 #TheChilde #김선호 #kimseonho 💙

개봉 1주 차 무대인사 일정

https://t.co/bxAy28QdGI https://t.co/a4qx2S2LI0"
322,2023-06-22 04:47:37+00:00,seonhobudakbaik,"#TheChilde official Trailer
@GSCinemas 
https://t.co/kaFX6RLN5M https://t.co/rVX9zUtD5C"
323,2023-06-22 04:45:40+00:00,ekakoyy,i haven't moved on from this movie yet #TheChilde #Seonhohada #KimSeonho 💙 https://t.co/xe3eyCiAd1
324,2023-06-22 04:44:29+00:00,seonhom,"⠀ ⠀
Yesterday is the premiere! aacckk 😖 #TheChilde⠀ ⠀ https://t.co/0NiMCXUccS"
325,2023-06-22 04:44:29+00:00,PloyVoranan,"@seonho__kim @KIMSEONHO_STAFF 230622 kimseonho_staff.diary  IG post

#선호하는사진 #김선호 #김스다 #귀공자 

#SeonhoPhoto
#KimSeonho's 1st screen debut
The movie #TheChilde has been released💙
-
To promote the movie
We worked hard. We worked hard
I'm revealing it now :)
-
https://t.co/MiF2oNhV1E 

#คิมซอนโฮ https://t.co/wyl3p298Q0"
326,2023-06-22 04:44:00+00:00,kdramakece,"Bertahun tahun jarang ngetweet, biasa cuma RT-mulu, tapi demi kesuksesan #THECHILDE dan mengangkat harkat derajat martabat dan kedaulatan #KIMSEONHO dalam industri perfilman, kita harus BARBAR!"
327,2023-06-22 04:41:45+00:00,kdramakece,Dari kemaren posting IG story kaya mesin jahit tentang serunya film  #TheChilde dan betapa PSIKOTENG (Psiko ganteng) BINAL (Biadab nakal) nya seorang #KimSeonHo. Semoga gak diunfollow bestie 🤣
